user_id,media_source,version,CPI,dt
6d1a77c8,Facebook Ads,0.3,0.34,2022-10-02
6a8934be,Google Adwords,0.4,0.085,2022-10-20
e0b3eb2d,Google Adwords,0.3,0.085,2022-10-15
f381f30c,Google Adwords,0.4,0.085,2022-10-31
c6b32627,Google Adwords,0.4,0.085,2022-10-25
b28d536d,Google Adwords,0.4,0.085,2022-10-28
e2c03e95,organic,0.3,,2022-10-15
e39f0480,Google Adwords,0.4,0.085,2022-10-19
fb5e199e,organic,0.4,,2022-10-21
13a26677,Facebook Ads,0.3,0.34,2022-10-13
ff22e552,Facebook Ads,0.3,0.34,2022-10-06
6679ece8,organic,0.4,,2022-10-17
d6ec2be9,Google Adwords,0.4,0.085,2022-10-20
74403d8e,Google Adwords,0.4,0.085,2022-10-19
59e9a404,Facebook Ads,0.3,0.34,2022-10-14
3c6dc8c2,Google Adwords,0.4,0.085,2022-10-25
f184bdcb,Google Adwords,0.4,0.085,2022-10-29
ca0f11f7,Facebook Ads,0.4,0.15,2022-10-21
bbbda48c,organic,0.4,,2022-10-19
4bea5fa0,Google Adwords,0.4,0.085,2022-10-20
b828870a,Google Adwords,0.3,0.085,2022-10-02
749d839f,Google Adwords,0.4,0.085,2022-10-25
b9a9d17d,Google Adwords,0.3,0.085,2022-10-01
9d304baf,Google Adwords,0.3,0.085,2022-10-04
a49ce1d6,Google Adwords,0.4,0.085,2022-10-20
3b010051,Google Adwords,0.4,0.085,2022-10-22
b2513885,Facebook Ads,0.4,0.15,2022-10-29
148eae7f,Google Adwords,0.4,0.085,2022-10-27
97e16dcd,organic,0.4,,2022-10-31
d0179179,Google Adwords,0.4,0.085,2022-10-29
4adf95e3,Facebook Ads,0.4,0.15,2022-10-29
1f8adb53,Google Adwords,0.4,0.085,2022-10-22
68bd8f1a,Facebook Ads,0.3,0.34,2022-10-04
56f1d9a9,Google Adwords,0.3,0.085,2022-10-14
95a78c1f,Google Adwords,0.4,0.085,2022-10-19
670215cf,Google Adwords,0.4,0.085,2022-10-20
eeb43996,organic,0.4,,2022-10-17
7aeaedd8,Google Adwords,0.4,0.085,2022-10-26
0347f33a,Google Adwords,0.3,0.085,2022-10-09
bbc0e8f2,Google Adwords,0.3,0.085,2022-10-02
465b2455,Facebook Ads,0.4,0.15,2022-10-29
7964873e,Google Adwords,0.3,0.085,2022-10-07
d7d711da,Google Adwords,0.4,0.085,2022-10-18
a57b882a,Google Adwords,0.3,0.085,2022-10-05
72cf26c9,Google Adwords,0.3,0.085,2022-10-03
a27a2bd7,Facebook Ads,0.3,0.34,2022-10-03
77c1beda,Google Adwords,0.3,0.085,2022-10-13
4f837025,organic,0.3,,2022-10-08
879d75c4,Google Adwords,0.4,0.085,2022-10-29
80c05724,Facebook Ads,0.3,0.34,2022-10-09
fa7b39cb,Google Adwords,0.4,0.085,2022-10-25
06fab099,Facebook Ads,0.4,0.15,2022-10-27
ae497e69,Google Adwords,0.3,0.085,2022-10-01
18525977,Google Adwords,0.4,0.085,2022-10-20
29068987,Google Adwords,0.4,0.085,2022-10-28
199e3e23,organic,0.3,,2022-10-15
6b9136fa,Google Adwords,0.4,0.085,2022-10-25
8709f20f,Google Adwords,0.4,0.085,2022-10-20
3fd76382,Google Adwords,0.4,0.085,2022-10-23
9766d2c6,Google Adwords,0.3,0.085,2022-10-04
3f781f13,Facebook Ads,0.3,0.34,2022-10-11
f65110e4,Google Adwords,0.3,0.085,2022-10-06
c8b3ac10,Google Adwords,0.4,0.085,2022-10-19
8def2258,Google Adwords,0.4,0.085,2022-10-18
abb93b16,organic,0.3,,2022-10-06
f5c295d9,Google Adwords,0.4,0.085,2022-10-24
c3a41d0f,Facebook Ads,0.3,0.34,2022-10-03
466764e3,Google Adwords,0.3,0.085,2022-10-07
1a378db1,Google Adwords,0.3,0.085,2022-10-11
66ebd3e2,Facebook Ads,0.4,0.15,2022-10-25
da2e853b,Google Adwords,0.3,0.085,2022-10-12
147aedce,Facebook Ads,0.3,0.34,2022-10-12
c541f206,organic,0.3,,2022-10-03
99bdc63d,Google Adwords,0.3,0.085,2022-10-03
6e5aa462,organic,0.3,,2022-10-15
bca79bd3,Google Adwords,0.3,0.085,2022-10-01
915cf7c9,Google Adwords,0.3,0.085,2022-10-03
d3b3502c,Facebook Ads,0.3,0.34,2022-10-11
7fa51d04,Google Adwords,0.3,0.085,2022-10-04
e692c68a,Facebook Ads,0.4,0.15,2022-10-23
3e88a954,Google Adwords,0.4,0.085,2022-10-28
e64935a6,Google Adwords,0.4,0.085,2022-10-26
a6c1c83a,Facebook Ads,0.3,0.34,2022-10-07
9cbfc313,Google Adwords,0.4,0.085,2022-10-16
ada40fcf,Facebook Ads,0.3,0.34,2022-10-05
c85ec75b,Google Adwords,0.3,0.085,2022-10-08
966bb9d4,Google Adwords,0.3,0.085,2022-10-11
e0934730,Google Adwords,0.3,0.085,2022-10-04
68df5689,Google Adwords,0.4,0.085,2022-10-30
bb07aa05,Google Adwords,0.4,0.085,2022-10-29
bc017925,Google Adwords,0.4,0.085,2022-10-29
c8cea419,Facebook Ads,0.4,0.15,2022-10-28
20821b6c,Google Adwords,0.3,0.085,2022-10-13
39a5cd3e,Google Adwords,0.3,0.085,2022-10-04
4860e707,Google Adwords,0.4,0.085,2022-10-30
9f1467ac,organic,0.3,,2022-10-08
e2fe26d5,Facebook Ads,0.4,0.15,2022-10-18
105b1a2a,Google Adwords,0.4,0.085,2022-10-31
fad64881,Google Adwords,0.4,0.085,2022-10-21
6a7d55b1,Google Adwords,0.3,0.085,2022-10-15
e3cb8710,Google Adwords,0.3,0.085,2022-10-12
26d5b1d6,Google Adwords,0.3,0.085,2022-10-05
9b32c5cf,Google Adwords,0.3,0.085,2022-10-05
bfc3f4fe,Google Adwords,0.4,0.085,2022-10-24
d31f90bd,Google Adwords,0.4,0.085,2022-10-17
8f26bc3c,Google Adwords,0.4,0.085,2022-10-31
7b2e1377,Google Adwords,0.3,0.085,2022-10-06
591547ef,Google Adwords,0.4,0.085,2022-10-22
132e4378,Google Adwords,0.4,0.085,2022-10-26
cbc9c128,Google Adwords,0.3,0.085,2022-10-03
8d1f86c0,Facebook Ads,0.4,0.15,2022-10-19
eff7687e,Facebook Ads,0.3,0.34,2022-10-08
97e9a12c,Google Adwords,0.4,0.085,2022-10-27
50c9eb2b,organic,0.4,,2022-10-16
0ec34524,Google Adwords,0.4,0.085,2022-10-26
df099465,Facebook Ads,0.3,0.34,2022-10-06
89f84e60,Google Adwords,0.3,0.085,2022-10-09
1c7732b6,Google Adwords,0.4,0.085,2022-10-26
24fc6f37,Facebook Ads,0.4,0.15,2022-10-24
68939d82,Google Adwords,0.3,0.085,2022-10-10
1466caee,Facebook Ads,0.3,0.34,2022-10-03
d915d543,Facebook Ads,0.3,0.34,2022-10-15
4af09945,organic,0.4,,2022-10-26
2f9decc0,Google Adwords,0.4,0.085,2022-10-22
b1176f97,Google Adwords,0.4,0.085,2022-10-16
4a268cdb,organic,0.4,,2022-10-18
973cd45a,Facebook Ads,0.3,0.34,2022-10-09
0a8e7139,Facebook Ads,0.4,0.15,2022-10-31
c7b4f8ec,organic,0.4,,2022-10-26
8826c57a,Facebook Ads,0.4,0.15,2022-10-25
c302f8e7,Facebook Ads,0.3,0.34,2022-10-15
b014331d,Google Adwords,0.3,0.085,2022-10-02
dcda1748,Google Adwords,0.3,0.085,2022-10-13
d7b343fd,Google Adwords,0.3,0.085,2022-10-05
06ea39ee,Google Adwords,0.4,0.085,2022-10-19
edc4b374,Facebook Ads,0.4,0.15,2022-10-26
4686b0f0,organic,0.3,,2022-10-08
92d443f8,Facebook Ads,0.4,0.15,2022-10-28
408c0d2e,Facebook Ads,0.4,0.15,2022-10-28
fb75654c,Facebook Ads,0.4,0.15,2022-10-29
37cb17c7,Google Adwords,0.4,0.085,2022-10-16
73236b29,Google Adwords,0.4,0.085,2022-10-26
463d292e,Google Adwords,0.4,0.085,2022-10-29
247a3a6e,Google Adwords,0.4,0.085,2022-10-24
b5cd0caf,Facebook Ads,0.3,0.34,2022-10-02
aa5345d7,Google Adwords,0.4,0.085,2022-10-28
aa9fa696,Google Adwords,0.4,0.085,2022-10-30
38da6147,Google Adwords,0.4,0.085,2022-10-23
744b4658,Google Adwords,0.3,0.085,2022-10-08
d6241a47,Google Adwords,0.3,0.085,2022-10-10
801ef07c,Google Adwords,0.3,0.085,2022-10-03
e36b2b80,Google Adwords,0.3,0.085,2022-10-02
4a2ced2d,Google Adwords,0.3,0.085,2022-10-10
b70bbf2a,Google Adwords,0.3,0.085,2022-10-02
615464c7,Facebook Ads,0.4,0.15,2022-10-20
01a7d221,Google Adwords,0.3,0.085,2022-10-03
7ba6017c,organic,0.4,,2022-10-27
dd5c9629,organic,0.3,,2022-10-13
e56f4deb,Facebook Ads,0.3,0.34,2022-10-09
bdeafc76,organic,0.3,,2022-10-06
fd000cdf,Facebook Ads,0.3,0.34,2022-10-09
ae0af8d8,Google Adwords,0.4,0.085,2022-10-27
ee88720c,Google Adwords,0.3,0.085,2022-10-11
76ab1dad,Google Adwords,0.4,0.085,2022-10-22
e2363770,Google Adwords,0.4,0.085,2022-10-17
c8c8a94d,Facebook Ads,0.4,0.15,2022-10-20
55ff4385,organic,0.4,,2022-10-28
7f879e6c,Facebook Ads,0.4,0.15,2022-10-22
7e83dd4b,Facebook Ads,0.3,0.34,2022-10-08
212cda26,Google Adwords,0.4,0.085,2022-10-21
5dbb888d,Facebook Ads,0.4,0.15,2022-10-25
826cbad8,Facebook Ads,0.4,0.15,2022-10-17
d194f7c6,Facebook Ads,0.4,0.15,2022-10-17
0507f767,Google Adwords,0.3,0.085,2022-10-15
bcdc4590,Facebook Ads,0.3,0.34,2022-10-02
f388fdf7,Google Adwords,0.4,0.085,2022-10-28
568aa222,Google Adwords,0.3,0.085,2022-10-03
73c1ba75,Google Adwords,0.4,0.085,2022-10-19
8bc44a89,Google Adwords,0.3,0.085,2022-10-11
e96c6206,Facebook Ads,0.4,0.15,2022-10-27
2fe70674,Google Adwords,0.4,0.085,2022-10-17
aa012fdd,Google Adwords,0.4,0.085,2022-10-16
3bdc555c,Google Adwords,0.3,0.085,2022-10-02
a8b0957a,Facebook Ads,0.3,0.34,2022-10-13
2fc7c4bb,organic,0.3,,2022-10-10
3a8bbe0e,Facebook Ads,0.4,0.15,2022-10-27
9d69a3f7,Facebook Ads,0.3,0.34,2022-10-10
4e062854,Google Adwords,0.4,0.085,2022-10-28
2e82d116,organic,0.3,,2022-10-10
2cabdd30,Google Adwords,0.4,0.085,2022-10-26
68dd546e,Google Adwords,0.4,0.085,2022-10-27
4facc1ff,Google Adwords,0.3,0.085,2022-10-04
efb3a9e7,Google Adwords,0.4,0.085,2022-10-23
2f17e81a,Facebook Ads,0.4,0.15,2022-10-18
3d1a00e0,Facebook Ads,0.3,0.34,2022-10-03
d347298a,Google Adwords,0.3,0.085,2022-10-01
c497f0fa,Google Adwords,0.4,0.085,2022-10-30
4a4fb50c,Google Adwords,0.3,0.085,2022-10-04
a80ca96d,Google Adwords,0.3,0.085,2022-10-09
18e4535e,Google Adwords,0.3,0.085,2022-10-02
428a0a21,Facebook Ads,0.3,0.34,2022-10-01
cb0bb446,Google Adwords,0.4,0.085,2022-10-19
f5ea848a,Google Adwords,0.3,0.085,2022-10-08
2cfda754,Google Adwords,0.3,0.085,2022-10-10
89374341,Facebook Ads,0.3,0.34,2022-10-15
58b5dd73,Facebook Ads,0.4,0.15,2022-10-20
3db93c2f,Facebook Ads,0.3,0.34,2022-10-11
6a28b1d6,Facebook Ads,0.3,0.34,2022-10-08
7a4e2ca2,Google Adwords,0.3,0.085,2022-10-15
9feac0cd,Facebook Ads,0.3,0.34,2022-10-05
89df5942,Google Adwords,0.3,0.085,2022-10-01
15b36910,Facebook Ads,0.3,0.34,2022-10-05
2e6a46cd,Google Adwords,0.4,0.085,2022-10-24
a7f4abd2,Google Adwords,0.4,0.085,2022-10-31
a574e9d5,Google Adwords,0.3,0.085,2022-10-04
50876438,Google Adwords,0.3,0.085,2022-10-05
3ad3b96e,Google Adwords,0.4,0.085,2022-10-17
e18d8c54,Google Adwords,0.4,0.085,2022-10-17
f49ea479,organic,0.3,,2022-10-15
596d186b,Facebook Ads,0.4,0.15,2022-10-20
3f6cb16f,Google Adwords,0.3,0.085,2022-10-02
5d09ed8f,organic,0.4,,2022-10-26
34367e59,Google Adwords,0.4,0.085,2022-10-29
1cb21c25,Facebook Ads,0.4,0.15,2022-10-16
329228d6,Google Adwords,0.4,0.085,2022-10-17
fe7c6ba9,Facebook Ads,0.3,0.34,2022-10-09
f0a91fa8,Google Adwords,0.4,0.085,2022-10-31
18c4d29a,Google Adwords,0.4,0.085,2022-10-20
c9faa08f,Google Adwords,0.3,0.085,2022-10-02
9be9e733,Google Adwords,0.4,0.085,2022-10-22
5e079342,Google Adwords,0.4,0.085,2022-10-16
b0a766c7,Google Adwords,0.4,0.085,2022-10-26
2ba62b20,Facebook Ads,0.4,0.15,2022-10-21
a3006a71,Google Adwords,0.4,0.085,2022-10-28
c479f6dc,Google Adwords,0.4,0.085,2022-10-24
6855bf2f,organic,0.3,,2022-10-04
cd9e4c06,Google Adwords,0.4,0.085,2022-10-27
0ee46b74,Google Adwords,0.3,0.085,2022-10-01
ab1d1ddb,Facebook Ads,0.4,0.15,2022-10-29
7f9b622e,Google Adwords,0.4,0.085,2022-10-16
fa9ff4e6,Facebook Ads,0.4,0.15,2022-10-19
1acb7889,Google Adwords,0.4,0.085,2022-10-27
f87a3a6e,Google Adwords,0.3,0.085,2022-10-04
6373b4ed,Google Adwords,0.4,0.085,2022-10-26
328797cd,Google Adwords,0.3,0.085,2022-10-12
01599e88,Google Adwords,0.4,0.085,2022-10-26
1f95c1cf,Facebook Ads,0.3,0.34,2022-10-15
89173f61,Google Adwords,0.4,0.085,2022-10-30
aefbd155,Google Adwords,0.3,0.085,2022-10-06
d05ea7a8,Facebook Ads,0.3,0.34,2022-10-05
4450b51f,Google Adwords,0.4,0.085,2022-10-20
4a568218,Facebook Ads,0.3,0.34,2022-10-13
797e5e08,Google Adwords,0.4,0.085,2022-10-30
e6cc5bbc,Facebook Ads,0.4,0.15,2022-10-21
df1d30be,Google Adwords,0.4,0.085,2022-10-21
51a0c599,Google Adwords,0.4,0.085,2022-10-21
84cc750f,Facebook Ads,0.4,0.15,2022-10-26
6e412556,organic,0.4,,2022-10-16
c40fb2fd,Google Adwords,0.3,0.085,2022-10-04
2bd69f7e,Google Adwords,0.3,0.085,2022-10-05
b912bbd1,Facebook Ads,0.3,0.34,2022-10-09
578b428e,Facebook Ads,0.3,0.34,2022-10-08
fb80cf02,Google Adwords,0.3,0.085,2022-10-02
eeec927f,Facebook Ads,0.3,0.34,2022-10-04
62f17ebe,Google Adwords,0.3,0.085,2022-10-04
91559404,organic,0.4,,2022-10-25
426d4e99,Google Adwords,0.4,0.085,2022-10-21
7191dca3,Google Adwords,0.4,0.085,2022-10-21
fc46a0a5,Facebook Ads,0.3,0.34,2022-10-02
3f1a1630,Facebook Ads,0.4,0.15,2022-10-27
8597e3af,Google Adwords,0.4,0.085,2022-10-29
c6fc113f,organic,0.3,,2022-10-14
d71c1702,Google Adwords,0.4,0.085,2022-10-29
2fcbd068,Facebook Ads,0.4,0.15,2022-10-24
f3433864,Google Adwords,0.4,0.085,2022-10-27
8f968980,Facebook Ads,0.3,0.34,2022-10-03
06877333,Facebook Ads,0.4,0.15,2022-10-30
ec4c3458,Google Adwords,0.3,0.085,2022-10-07
565125fd,Facebook Ads,0.4,0.15,2022-10-28
5d748471,Google Adwords,0.4,0.085,2022-10-27
5eaef111,Google Adwords,0.4,0.085,2022-10-21
f0260981,Google Adwords,0.4,0.085,2022-10-18
fef65aa8,Google Adwords,0.3,0.085,2022-10-12
801203d2,Facebook Ads,0.4,0.15,2022-10-26
4671250f,Google Adwords,0.4,0.085,2022-10-16
557066f2,Google Adwords,0.4,0.085,2022-10-23
7d5f2b57,Facebook Ads,0.3,0.34,2022-10-04
ea4d15d4,Google Adwords,0.3,0.085,2022-10-03
7707980b,Google Adwords,0.4,0.085,2022-10-24
d0a557a9,Google Adwords,0.3,0.085,2022-10-13
81080fe2,Google Adwords,0.4,0.085,2022-10-16
e7ffd4f2,Google Adwords,0.4,0.085,2022-10-24
6086390a,Facebook Ads,0.4,0.15,2022-10-21
002e1b02,Google Adwords,0.4,0.085,2022-10-22
8f4a577e,Google Adwords,0.4,0.085,2022-10-25
81e8e230,Google Adwords,0.3,0.085,2022-10-04
48f663a4,Facebook Ads,0.3,0.34,2022-10-02
2a69b13e,Google Adwords,0.3,0.085,2022-10-07
bb76f1b4,Facebook Ads,0.3,0.34,2022-10-05
7af3e449,Facebook Ads,0.3,0.34,2022-10-07
3bcb6734,Google Adwords,0.4,0.085,2022-10-27
157c94fc,Google Adwords,0.3,0.085,2022-10-07
78c6ac79,Google Adwords,0.4,0.085,2022-10-17
15319649,Google Adwords,0.4,0.085,2022-10-21
9564af52,Google Adwords,0.4,0.085,2022-10-17
5ad9bcd6,organic,0.3,,2022-10-05
1f735c0e,Google Adwords,0.4,0.085,2022-10-19
12671857,Facebook Ads,0.4,0.15,2022-10-17
973afc38,Google Adwords,0.4,0.085,2022-10-18
048be0a3,Google Adwords,0.3,0.085,2022-10-01
f8d8397c,Google Adwords,0.3,0.085,2022-10-10
415e4d65,Google Adwords,0.4,0.085,2022-10-30
fb04b102,Google Adwords,0.3,0.085,2022-10-02
da4a736b,Google Adwords,0.4,0.085,2022-10-24
079fff19,Google Adwords,0.3,0.085,2022-10-14
608a27ec,Google Adwords,0.4,0.085,2022-10-17
9d941bc9,Facebook Ads,0.4,0.15,2022-10-22
157fa63d,Google Adwords,0.4,0.085,2022-10-22
c141bbcc,organic,0.4,,2022-10-23
7f8214aa,Facebook Ads,0.4,0.15,2022-10-16
405161bb,Google Adwords,0.4,0.085,2022-10-19
d83120e6,Facebook Ads,0.3,0.34,2022-10-08
33564a75,Google Adwords,0.4,0.085,2022-10-26
84dc4db6,Google Adwords,0.4,0.085,2022-10-25
5aedec2d,Google Adwords,0.3,0.085,2022-10-13
242d63f0,Google Adwords,0.3,0.085,2022-10-03
aa326be1,Google Adwords,0.4,0.085,2022-10-31
73978da4,Google Adwords,0.4,0.085,2022-10-20
fa510030,Facebook Ads,0.4,0.15,2022-10-31
6224a01d,Google Adwords,0.4,0.085,2022-10-24
446f79c4,Facebook Ads,0.3,0.34,2022-10-03
7456d6c6,Facebook Ads,0.4,0.15,2022-10-20
61e9dc4e,organic,0.3,,2022-10-13
42ff2b52,organic,0.4,,2022-10-20
762a4ecb,Google Adwords,0.4,0.085,2022-10-26
5f87749d,Facebook Ads,0.4,0.15,2022-10-21
1587e000,organic,0.4,,2022-10-25
3fca6a87,Google Adwords,0.4,0.085,2022-10-23
b258e2f8,organic,0.4,,2022-10-17
251ec4ef,Google Adwords,0.3,0.085,2022-10-08
6f3edfef,Google Adwords,0.4,0.085,2022-10-21
f41ca294,Google Adwords,0.3,0.085,2022-10-12
b728822d,Facebook Ads,0.4,0.15,2022-10-26
53546224,Google Adwords,0.4,0.085,2022-10-19
4b337075,Google Adwords,0.4,0.085,2022-10-28
fdeb2831,Google Adwords,0.4,0.085,2022-10-19
7b1d0973,Google Adwords,0.3,0.085,2022-10-07
69ae752c,Google Adwords,0.3,0.085,2022-10-02
717cbc21,Google Adwords,0.3,0.085,2022-10-02
7a1bb339,Google Adwords,0.3,0.085,2022-10-09
a0333851,Google Adwords,0.3,0.085,2022-10-01
9a1c00a6,Google Adwords,0.4,0.085,2022-10-17
c00e737a,Facebook Ads,0.4,0.15,2022-10-22
eac74cc0,Google Adwords,0.3,0.085,2022-10-07
e2743e1b,Google Adwords,0.4,0.085,2022-10-19
d5078ae2,Google Adwords,0.3,0.085,2022-10-05
f3b68b2e,Facebook Ads,0.3,0.34,2022-10-12
9b1d0752,Google Adwords,0.4,0.085,2022-10-25
73b3148d,Google Adwords,0.3,0.085,2022-10-10
17d4807e,organic,0.3,,2022-10-13
b79cd3c3,Facebook Ads,0.3,0.34,2022-10-07
2c32a1f3,Facebook Ads,0.4,0.15,2022-10-24
e289aaa8,organic,0.4,,2022-10-23
df017796,Google Adwords,0.3,0.085,2022-10-06
302463b3,Google Adwords,0.3,0.085,2022-10-04
6d73104b,Facebook Ads,0.4,0.15,2022-10-27
d5fcc571,Facebook Ads,0.3,0.34,2022-10-13
d3f3a67b,Google Adwords,0.4,0.085,2022-10-30
c1c47dcb,Facebook Ads,0.4,0.15,2022-10-27
57509fbc,organic,0.4,,2022-10-28
360578b6,organic,0.3,,2022-10-06
4bff902d,Facebook Ads,0.3,0.34,2022-10-02
ff2a0160,Google Adwords,0.3,0.085,2022-10-06
68af3d3b,Google Adwords,0.4,0.085,2022-10-28
88a5ffb7,Google Adwords,0.4,0.085,2022-10-26
93e74d8b,Google Adwords,0.3,0.085,2022-10-14
46da7f42,Google Adwords,0.3,0.085,2022-10-01
98beac26,Google Adwords,0.4,0.085,2022-10-19
4ecd09e3,organic,0.4,,2022-10-31
dd64a28e,Google Adwords,0.4,0.085,2022-10-30
ec675a3b,Facebook Ads,0.4,0.15,2022-10-22
9ab7556c,Google Adwords,0.3,0.085,2022-10-11
9205ebd1,Facebook Ads,0.3,0.34,2022-10-14
16194610,Google Adwords,0.3,0.085,2022-10-13
323be0d4,organic,0.4,,2022-10-23
cf75c077,Facebook Ads,0.3,0.34,2022-10-15
35505ab1,Facebook Ads,0.4,0.15,2022-10-19
6cfdbf29,Facebook Ads,0.4,0.15,2022-10-26
f0144bb7,Google Adwords,0.3,0.085,2022-10-15
bc370382,Facebook Ads,0.3,0.34,2022-10-10
ae7a4f68,Facebook Ads,0.4,0.15,2022-10-30
c5d7d01b,Facebook Ads,0.4,0.15,2022-10-21
268c0779,organic,0.3,,2022-10-14
1d8ce025,Google Adwords,0.3,0.085,2022-10-10
65d1c133,Google Adwords,0.4,0.085,2022-10-18
6ff135c9,Google Adwords,0.3,0.085,2022-10-13
5805c738,Facebook Ads,0.3,0.34,2022-10-01
1c28a117,Google Adwords,0.4,0.085,2022-10-22
36cb6db0,Google Adwords,0.3,0.085,2022-10-13
484e7494,Facebook Ads,0.3,0.34,2022-10-13
efb5368b,Google Adwords,0.3,0.085,2022-10-08
7a5df198,organic,0.4,,2022-10-24
895d7dfc,Google Adwords,0.3,0.085,2022-10-04
218bf9a4,Google Adwords,0.3,0.085,2022-10-05
1f9ec08d,Google Adwords,0.3,0.085,2022-10-05
f9ff8037,Facebook Ads,0.4,0.15,2022-10-22
b854af51,Google Adwords,0.3,0.085,2022-10-06
7092778c,Google Adwords,0.4,0.085,2022-10-27
3f6e8da2,Google Adwords,0.4,0.085,2022-10-23
7c14484f,Google Adwords,0.3,0.085,2022-10-10
6e5ab818,organic,0.3,,2022-10-14
cb6168bb,Google Adwords,0.4,0.085,2022-10-22
aa0f7ee9,Google Adwords,0.3,0.085,2022-10-11
6ca109eb,Facebook Ads,0.3,0.34,2022-10-06
45cd443d,Google Adwords,0.3,0.085,2022-10-11
4c8bc407,Google Adwords,0.3,0.085,2022-10-07
643b9761,organic,0.3,,2022-10-11
87aad885,Facebook Ads,0.3,0.34,2022-10-14
36895b4d,Google Adwords,0.4,0.085,2022-10-28
f018de9e,Facebook Ads,0.4,0.15,2022-10-31
375f16f9,Google Adwords,0.3,0.085,2022-10-11
19d0da61,Facebook Ads,0.4,0.15,2022-10-25
369eb593,Google Adwords,0.3,0.085,2022-10-09
b7d09c6e,Google Adwords,0.4,0.085,2022-10-24
51e44b00,Google Adwords,0.4,0.085,2022-10-16
5b0e51fc,Google Adwords,0.4,0.085,2022-10-19
6f3f72bc,Google Adwords,0.4,0.085,2022-10-31
bf1313a0,Facebook Ads,0.3,0.34,2022-10-04
39901826,Google Adwords,0.4,0.085,2022-10-17
b3671481,Google Adwords,0.3,0.085,2022-10-15
46a8936a,Google Adwords,0.3,0.085,2022-10-15
ee1ddf0c,Google Adwords,0.3,0.085,2022-10-10
c7b55e02,Google Adwords,0.4,0.085,2022-10-31
262c2c09,Google Adwords,0.4,0.085,2022-10-31
1bc6ce21,Google Adwords,0.3,0.085,2022-10-07
2c92a1f9,Google Adwords,0.4,0.085,2022-10-29
e7aa8296,Google Adwords,0.3,0.085,2022-10-09
86ff5a84,Facebook Ads,0.4,0.15,2022-10-28
66753542,Google Adwords,0.4,0.085,2022-10-21
c8d24cce,Google Adwords,0.3,0.085,2022-10-07
d172c345,Facebook Ads,0.3,0.34,2022-10-10
e8909453,Google Adwords,0.4,0.085,2022-10-31
666e9d28,Google Adwords,0.4,0.085,2022-10-30
84ffd03d,Google Adwords,0.3,0.085,2022-10-09
c2ce03db,Google Adwords,0.4,0.085,2022-10-23
47179cba,Google Adwords,0.4,0.085,2022-10-30
b1dc8eca,Google Adwords,0.4,0.085,2022-10-19
097a236f,Google Adwords,0.4,0.085,2022-10-25
b298f222,Google Adwords,0.3,0.085,2022-10-14
10b4c2b6,Google Adwords,0.4,0.085,2022-10-29
89794c29,Facebook Ads,0.4,0.15,2022-10-29
4a79f1b4,Facebook Ads,0.3,0.34,2022-10-03
47373b4b,Google Adwords,0.4,0.085,2022-10-21
b46d93f7,Google Adwords,0.4,0.085,2022-10-29
8d5d92fc,organic,0.4,,2022-10-31
e4545e3a,Facebook Ads,0.3,0.34,2022-10-15
9d203873,Google Adwords,0.4,0.085,2022-10-16
dddabeea,organic,0.3,,2022-10-13
c1498685,Facebook Ads,0.4,0.15,2022-10-25
ba19b928,Google Adwords,0.4,0.085,2022-10-17
9c09dc57,Google Adwords,0.4,0.085,2022-10-16
4dc2ad09,Google Adwords,0.4,0.085,2022-10-19
7525e432,Google Adwords,0.4,0.085,2022-10-24
904cec3b,Google Adwords,0.3,0.085,2022-10-03
735c0f15,organic,0.3,,2022-10-08
51770892,Google Adwords,0.4,0.085,2022-10-26
37b7aa79,Facebook Ads,0.3,0.34,2022-10-14
e0f75da6,Facebook Ads,0.4,0.15,2022-10-22
7dffc372,Facebook Ads,0.3,0.34,2022-10-03
48492764,Google Adwords,0.3,0.085,2022-10-13
9406b1df,Google Adwords,0.3,0.085,2022-10-01
d10d99de,Facebook Ads,0.4,0.15,2022-10-25
bb9f6424,Facebook Ads,0.4,0.15,2022-10-19
394ef549,Google Adwords,0.3,0.085,2022-10-05
65a7510c,Google Adwords,0.3,0.085,2022-10-07
b53cd224,Facebook Ads,0.3,0.34,2022-10-07
79683742,organic,0.4,,2022-10-17
0f9bede0,Google Adwords,0.3,0.085,2022-10-10
67e087c2,Facebook Ads,0.3,0.34,2022-10-07
9bbca291,Google Adwords,0.3,0.085,2022-10-15
ea968dfc,Google Adwords,0.4,0.085,2022-10-25
93ae6bf0,Facebook Ads,0.3,0.34,2022-10-03
5ab634d9,Facebook Ads,0.4,0.15,2022-10-25
664800b9,Google Adwords,0.4,0.085,2022-10-22
cc442323,Google Adwords,0.3,0.085,2022-10-05
cab875c6,Google Adwords,0.3,0.085,2022-10-05
ffaa0746,Google Adwords,0.4,0.085,2022-10-21
a889fc6e,Google Adwords,0.4,0.085,2022-10-27
07d151eb,Google Adwords,0.4,0.085,2022-10-20
167ae578,Facebook Ads,0.4,0.15,2022-10-18
f7c97d26,Facebook Ads,0.3,0.34,2022-10-07
dca3a2c6,Google Adwords,0.4,0.085,2022-10-16
efc12adf,Google Adwords,0.4,0.085,2022-10-29
a3e739f6,organic,0.3,,2022-10-15
8056ce72,Google Adwords,0.4,0.085,2022-10-18
2c4fc569,Google Adwords,0.4,0.085,2022-10-29
31ac6d6f,Facebook Ads,0.3,0.34,2022-10-05
0923b841,organic,0.4,,2022-10-28
47b062c9,Google Adwords,0.3,0.085,2022-10-07
