user_id,ab_group,pdate,session_number,start_ts,end_ts
CmswDGRONTGvqwAfDSmdAg==,B,2023-05-01,1,2023-05-01T06:54:21.632788Z,2023-05-01T07:05:33.199274Z
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02,1,2023-05-02T17:39:19.631857Z,2023-05-02T18:08:04.649686Z
CmswDGROtmuvqwAgD/iIAg==,A,2023-05-02,2,2023-05-02T18:38:55.239511Z,2023-05-02T20:06:12.431999Z
CmswDGROu36vqwAgEBRBAg==,B,2023-05-01,1,2023-05-01T02:40:25.862816Z,2023-05-01T02:49:54.781192Z
CmswDGROuKmvqwAfEBU/Ag==,A,2023-05-01,1,2023-05-01T18:35:58.572180Z,2023-05-01T18:44:30.316360Z
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01,1,2023-05-01T07:17:41.358243Z,2023-05-01T07:37:47.054229Z
CmswDGROxjevqwAgEEdlAg==,B,2023-05-01,2,2023-05-01T08:42:27.769512Z,2023-05-01T09:03:25.900881Z
CmswDGROyiyvqwAfEGXcAg==,B,2023-05-02,1,2023-05-02T19:58:42.534555Z,2023-05-02T20:11:57.045155Z
CmswDGRPCZOvqwAgEQgiAg==,B,2023-05-01,1,2023-05-01T04:45:17.305220Z,2023-05-01T04:53:41.277497Z
CmswDGRPCv6vqwAgEQtEAg==,B,2023-05-01,1,2023-05-01T00:43:49.558372Z,2023-05-01T00:54:38.278342Z
CmswDGRPD+OvqwAgERfVAg==,B,2023-05-01,1,2023-05-01T01:03:51.629970Z,2023-05-01T01:09:59.987415Z
CmswDGRPDGmvrgAhETNgAg==,A,2023-05-01,1,2023-05-01T00:49:14.708846Z,2023-05-01T00:55:22.042248Z
CmswDGRPJIuvpQAeEVwTAg==,B,2023-05-02,1,2023-05-02T12:15:30.882042Z,2023-05-02T12:21:52.542477Z
CmswDGRPKQGvpQAeEWdYAg==,A,2023-05-01,1,2023-05-01T02:51:20.242767Z,2023-05-01T03:01:25.690294Z
CmswDGRPP2ivqwAfEa7mAg==,A,2023-05-01,1,2023-05-01T04:27:11.962245Z,2023-05-01T04:32:32.086229Z
CmswDGRPQaCvrgAhEdMcAg==,A,2023-05-01,1,2023-05-01T04:36:45.629885Z,2023-05-01T04:43:34.301734Z
CmswDGRPRCSvrgAhEd+lAg==,B,2023-05-01,1,2023-05-01T05:36:47.875427Z,2023-05-01T05:48:10.705540Z
CmswDGRPS7avqwAgEdobAg==,B,2023-05-01,1,2023-05-01T05:19:58.294490Z,2023-05-01T06:34:37.872028Z
CmswDGRPSCOvrgAhEe5KAg==,A,2023-05-01,1,2023-05-01T05:03:52.981566Z,2023-05-01T05:22:22.624708Z
CmswDGRPSX+vqwAgEc/oAg==,B,2023-05-01,1,2023-05-01T05:09:55.098575Z,2023-05-01T05:17:44.397447Z
CmswDGRPTWqvqwAfEe1GAg==,B,2023-05-01,1,2023-05-01T05:27:00.255280Z,2023-05-01T05:34:39.402236Z
CmswDGRPUXKvqwAfEgR6Ag==,B,2023-05-01,1,2023-05-01T05:43:48.793547Z,2023-05-01T06:11:09.022409Z
CmswDGRPWb+vqwAgEiGUAg==,B,2023-05-01,1,2023-05-01T06:18:44.338702Z,2023-05-01T06:46:29.634186Z
CmswDGRPZWavqwAgEmEkAg==,A,2023-05-01,1,2023-05-01T07:08:53.321660Z,2023-05-01T07:14:16.044268Z
CmswDGRPadCvqwAfEowjAg==,A,2023-05-01,1,2023-05-01T07:28:09.012712Z,2023-05-01T08:41:04.966421Z
CmswDGRPadivqwAgEnqrAg==,B,2023-05-01,1,2023-05-01T07:28:27.171108Z,2023-05-01T07:52:48.369551Z
CmswDGRPb3CvpQAeEqgDAg==,A,2023-05-01,1,2023-05-01T07:55:24.593270Z,2023-05-01T08:00:29.866943Z
CmswDGRPbeCvpQAeEp+LAg==,A,2023-05-01,1,2023-05-01T07:44:53.707346Z,2023-05-01T08:39:02.041496Z
CmswDGRPbeCvpQAeEp+LAg==,A,2023-05-01,2,2023-05-01T10:15:53.787012Z,2023-05-01T10:31:24.092181Z
CmswDGRPbeCvpQAeEp+LAg==,A,2023-05-01,3,2023-05-01T11:11:28.779936Z,2023-05-01T11:24:35.560617Z
CmswDGRPbeCvpQAeEp+LAg==,A,2023-05-01,4,2023-05-01T12:07:28.500830Z,2023-05-01T12:35:02.672111Z
CmswDGRPbeCvpQAeEp+LAg==,A,2023-05-01,5,2023-05-01T14:46:45.923447Z,2023-05-01T15:15:38.674079Z
CmswDGRPc52vqwAgErbaAg==,B,2023-05-01,1,2023-05-01T08:09:04.667178Z,2023-05-01T08:34:23.203446Z
CmswDGRPcQGvqwAfErZbAg==,B,2023-05-01,1,2023-05-01T07:59:37.311012Z,2023-05-01T08:07:54.147584Z
CmswDGRPccGvqwAfErsiAg==,B,2023-05-01,1,2023-05-01T08:04:47.717400Z,2023-05-01T08:10:42.578754Z
CmswDGRPcnKvpQAeEr25Ag==,A,2023-05-01,1,2023-05-01T08:05:29.434119Z,2023-05-01T09:12:31.742419Z
CmswDGRPcymvrgAhEtiWAg==,A,2023-05-01,1,2023-05-01T08:07:38.868364Z,2023-05-01T08:21:12.702044Z
CmswDGRPd5CvrgAhEvR4Ag==,A,2023-05-01,1,2023-05-01T08:26:35.174491Z,2023-05-01T08:34:12.197185Z
CmswDGRPd5WvpQAeEt0kAg==,B,2023-05-01,1,2023-05-01T08:28:49.765702Z,2023-05-01T08:55:26.316727Z
CmswDGRPdhKvpQAeEtP/Ag==,A,2023-05-01,1,2023-05-01T08:19:50.681642Z,2023-05-01T08:39:19.696406Z
CmswDGRPeEmvrgAhEvmAAg==,A,2023-05-01,1,2023-05-01T08:33:33.478095Z,2023-05-01T08:39:20.587801Z
CmswDGRPeLSvrgAhEvzLAg==,B,2023-05-01,1,2023-05-01T08:31:06.035097Z,2023-05-01T08:37:28.053713Z
CmswDGRPegCvqwAfEu2UAg==,A,2023-05-01,1,2023-05-01T08:40:04.023913Z,2023-05-01T09:05:14.013625Z
CmswDGRPegCvqwAfEu2UAg==,A,2023-05-01,2,2023-05-01T10:48:39.525375Z,2023-05-01T11:08:59.866981Z
CmswDGRPegCvqwAfEu2UAg==,A,2023-05-04,3,2023-05-04T16:35:59.813028Z,2023-05-04T16:47:39.205724Z
CmswDGRPehOvqwAfEu4RAg==,B,2023-05-01,1,2023-05-01T08:38:35.066642Z,2023-05-01T08:52:53.275953Z
CmswDGRPeiCvrgAhEwbkAg==,A,2023-05-01,1,2023-05-01T08:39:52.668837Z,2023-05-01T08:51:06.328345Z
CmswDGRPf1avqwAgEwAMAg==,B,2023-05-01,1,2023-05-01T08:59:22.158294Z,2023-05-01T09:18:01.650383Z
CmswDGRPfPGvpQAeEwK3Ag==,B,2023-05-01,1,2023-05-01T08:51:41.059398Z,2023-05-01T09:27:55.043676Z
CmswDGRPfWCvrgAhExmtAg==,A,2023-05-01,1,2023-05-01T08:51:41.606022Z,2023-05-01T09:11:09.186952Z
CmswDGRPgDOvqwAfExfmAg==,B,2023-05-01,1,2023-05-01T09:03:26.656982Z,2023-05-01T09:08:59.514214Z
CmsxXWRPlzhAeQAfAwT+Ag==,A,2023-05-01,1,2023-05-01T10:41:30.545925Z,2023-05-01T11:04:09.118106Z
CmsxXWRPmJNAxAAkAwjPAg==,B,2023-05-01,1,2023-05-01T10:48:39.736042Z,2023-05-01T11:07:43.589038Z
CmsxXWRPmJNAxAAkAwjPAg==,B,2023-05-01,2,2023-05-01T15:12:34.860155Z,2023-05-01T15:25:13.798189Z
CmsxXWRPmuZAogAeAw9FAg==,A,2023-05-01,1,2023-05-01T10:57:27.756628Z,2023-05-01T11:07:40.910450Z
CmsxXWRPmwxAxAAkAxBSAg==,A,2023-05-01,1,2023-05-01T10:57:50.382081Z,2023-05-01T11:26:34.128230Z
CmsxXWRPmwxAxAAkAxBSAg==,A,2023-05-01,2,2023-05-01T12:09:03.813782Z,2023-05-01T12:48:26.297237Z
CmsxXWRPmzZBJwAlAw9PAg==,B,2023-05-01,1,2023-05-01T10:58:08.195339Z,2023-05-01T11:29:41.982611Z
CmsxXWRPn+RAxAAkAx9ZAg==,A,2023-05-01,1,2023-05-01T11:18:49.542214Z,2023-05-01T11:42:33.942615Z
CmsxXWRPoT1BIgAjAx6mAg==,A,2023-05-01,1,2023-05-01T11:24:25.402738Z,2023-05-01T11:30:12.213526Z
CmsxXWRPpJNAxAAkAzFwAg==,B,2023-05-01,1,2023-05-01T11:38:46.528749Z,2023-05-01T11:49:42.510562Z
CmsxXWRPpJxAxAAkAzGNAg==,A,2023-05-01,1,2023-05-01T11:38:45.984172Z,2023-05-01T11:44:06.905830Z
CmsxXWRPpURAnAAhAy7CAg==,A,2023-05-01,1,2023-05-01T11:41:26.046682Z,2023-05-01T11:51:12.381014Z
CmsxXWRPqPpAogAeAzuMAg==,B,2023-05-01,1,2023-05-01T11:56:49.978005Z,2023-05-01T12:02:57.455841Z
CtY4rGHC77R0f0bPBo4uAg==,A,2023-05-03,1,2023-05-03T12:27:19.297613Z,2023-05-03T12:37:40.116456Z
CtY4rGHC77R0f0bPBo4uAg==,A,2023-05-03,2,2023-05-03T13:19:37.921460Z,2023-05-03T13:26:08.281155Z
CtY4rGIhy404v/PCb3luAg==,A,2023-05-02,1,2023-05-02T11:35:23.574003Z,2023-05-02T11:41:57.885376Z
CtY4rGLFgS9D2+fPQ9m9Ag==,A,2023-05-03,1,2023-05-03T11:43:14.385261Z,2023-05-03T11:50:40.024368Z
CtY4rGN7cshfPgt/TXkKAg==,B,2023-05-02,1,2023-05-02T15:56:58.206747Z,2023-05-02T16:07:44.771794Z
CtY4rGOjgmSdO2ivAzLcAg==,A,2023-05-02,1,2023-05-02T19:47:30.691669Z,2023-05-02T19:58:02.895056Z
CtY4rGPKb6Syf6i7PZ+yAg==,A,2023-05-02,1,2023-05-02T05:06:48.642962Z,2023-05-02T05:12:44.676725Z
CtY4rGPvuGWxP3Mt32PpAg==,A,2023-05-01,1,2023-05-01T11:18:04.656567Z,2023-05-01T11:51:16.542764Z
CtY4rGPvuGWxP3Mt32PpAg==,A,2023-05-01,2,2023-05-01T12:59:15.910858Z,2023-05-01T13:07:00.681260Z
CtYBG1pCGOYYOfy9A4NvAg==,A,2023-05-03,1,2023-05-03T18:37:42.966327Z,2023-05-03T19:04:21.481139Z
CtYBKFejMPR6xfQsBLX6Ag==,A,2023-05-01,1,2023-05-01T22:58:25.989211Z,2023-05-01T23:03:36.585384Z
CtYBKFg37lGdj+aPBW8JAg==,B,2023-05-03,1,2023-05-03T08:27:14.773893Z,2023-05-03T09:00:12.537174Z
CtYBKFj+d9cSDyrGIAU/Ag==,B,2023-05-02,1,2023-05-02T21:41:22.510624Z,2023-05-02T22:16:48.927994Z
CtYBKFj9kukRTyrECpojAg==,B,2023-05-02,1,2023-05-02T17:47:06.530294Z,2023-05-02T17:54:11.680849Z
CtYBKFjfUPpiJCYGCjlRAg==,A,2023-05-02,1,2023-05-02T03:16:15.467501Z,2023-05-02T03:22:51.209541Z
CtYBKFjfUPpiJCYGCjlRAg==,A,2023-05-02,2,2023-05-02T09:37:38.536086Z,2023-05-02T10:11:34.825367Z
CtYBKFjfUPpiJCYGCjlRAg==,A,2023-05-03,3,2023-05-03T06:04:24.301753Z,2023-05-03T06:10:53.524769Z
CtYBKFjzeVB62NEaPB7qAg==,A,2023-05-01,1,2023-05-01T09:43:44.417431Z,2023-05-01T09:55:26.833357Z
CtYBKFjzeVB62NEaPB7qAg==,A,2023-05-02,2,2023-05-02T16:33:37.894474Z,2023-05-02T16:54:19.183905Z
CtYBKFkl4ksxUVLXCSSbAg==,A,2023-05-02,1,2023-05-02T20:30:35.315889Z,2023-05-02T20:38:06.744918Z
CtYBKFlEK5EgVYVJA3+2Ag==,A,2023-05-01,1,2023-05-01T12:38:45.637402Z,2023-05-01T12:48:24.812354Z
CtYBKFlEK5EgVYVJA3+2Ag==,A,2023-05-01,2,2023-05-01T18:22:40.916128Z,2023-05-01T18:27:44.370107Z
CtYBKFmGnI1/WS6NG4ILAg==,B,2023-05-03,1,2023-05-03T17:43:13.081348Z,2023-05-03T17:57:19.135791Z
CtYBKFoi98cufW7DD1SKAg==,A,2023-05-01,1,2023-05-01T08:16:17.415631Z,2023-05-01T08:27:27.293578Z
CtYBKFp3fa4mYIG+Dx1EAg==,B,2023-05-02,1,2023-05-02T09:14:01.896995Z,2023-05-02T09:22:51.739144Z
CtYBKFpWBP4jYbq2BeSGAg==,B,2023-05-01,1,2023-05-01T11:14:16.147383Z,2023-05-01T11:23:03.673475Z
CtYBKFq7yIc+xU3qAxSrAg==,B,2023-05-02,1,2023-05-02T17:17:02.407933Z,2023-05-02T17:22:52.564197Z
CtYBKFqhh4iGSw8QBL+9Ag==,A,2023-05-02,1,2023-05-02T11:43:34.322767Z,2023-05-02T12:23:30.057611Z
CtYBKFr29ewZ5a6HBAjEAg==,B,2023-05-02,1,2023-05-02T13:10:28.223765Z,2023-05-02T13:16:37.613490Z
CtYBKFrvR9Kco1QKFlJQAg==,B,2023-05-03,1,2023-05-03T19:22:21.614095Z,2023-05-03T20:10:28.697096Z
CtYBKFsLhOumzwhVG1PfAg==,B,2023-05-02,1,2023-05-02T04:53:12.065180Z,2023-05-02T05:07:15.538038Z
CtYBKFsNJa3A7gVpEluQAg==,A,2023-05-03,1,2023-05-03T12:04:04.287914Z,2023-05-03T12:21:17.782721Z
CtYBKFtK+CC/25T3Lal5Ag==,A,2023-05-02,1,2023-05-02T00:39:02.196219Z,2023-05-02T00:46:19.239664Z
CtYBKFtkg0Ok2jBOCjSkAg==,B,2023-05-01,1,2023-05-01T20:46:48.091914Z,2023-05-01T20:53:16.860710Z
CtYGqmB3/XGWWwK7AwTKAg==,A,2023-05-02,1,2023-05-02T18:29:29.499073Z,2023-05-02T18:35:59.533359Z
CtYGul/TzzKNFiJBDCQnAg==,B,2023-05-02,1,2023-05-02T07:01:56.332242Z,2023-05-02T07:23:14.679422Z
CtYGul/TzzKNFiJBDCQnAg==,B,2023-05-03,2,2023-05-03T06:20:30.393366Z,2023-05-03T06:47:35.226993Z
CtYGul8CHrcSyw08XemeAg==,B,2023-05-03,1,2023-05-03T06:20:29.105989Z,2023-05-03T06:32:07.312040Z
CtYGul8CHrcSyw08XemeAg==,B,2023-05-08,2,2023-05-08T01:13:35.567549Z,2023-05-08T01:20:01.394831Z
CtYGumFl0+U5I2qYJwgsAg==,B,2023-05-01,1,2023-05-01T03:31:02.505293Z,2023-05-01T03:41:48.594778Z
CtYGvVqyeH0NpP+cA1qVAg==,A,2023-05-01,1,2023-05-01T18:18:28.980162Z,2023-05-01T18:26:35.435354Z
CtYGvVqyeH0NpP+cA1qVAg==,A,2023-05-03,2,2023-05-03T04:56:38.333156Z,2023-05-03T05:19:27.457804Z
CtYRWl8ahouZ10jFDv1zAg==,B,2023-05-01,1,2023-05-01T08:14:18.709767Z,2023-05-01T08:36:49.832452Z
CtYRWmFmRqBNv85hBNgzAg==,B,2023-05-02,1,2023-05-02T08:31:58.584061Z,2023-05-02T08:43:28.200596Z
CtYRWmKPbqqsbbliYdNeAg==,A,2023-05-01,1,2023-05-01T09:04:27.971773Z,2023-05-01T09:32:37.727428Z
CtYRWmKy3xMVLTymI0sgAg==,B,2023-05-03,1,2023-05-03T08:28:42.403760Z,2023-05-03T08:38:57.067988Z
CtYRWmLaizC92K5yE0MHAg==,A,2023-05-02,1,2023-05-02T10:38:19.905823Z,2023-05-02T10:53:01.811291Z
CtYRWmPecZ4bNaGN55vzAg==,B,2023-05-03,1,2023-05-03T11:28:49.665379Z,2023-05-03T11:55:19.735956Z
CtYRWmPrPmuRtyfYynrEAg==,B,2023-05-01,1,2023-05-01T10:17:14.348574Z,2023-05-01T10:56:11.678562Z
CtYRWmPrPmuRtyfYynrEAg==,B,2023-05-02,2,2023-05-02T08:13:57.135559Z,2023-05-02T08:29:28.763090Z
CtYRWmPveYSRUyfWgmrmAg==,B,2023-05-03,1,2023-05-03T08:17:55.446361Z,2023-05-03T08:28:39.969194Z
CtYge1/P2bZwXymABB9tAg==,B,2023-05-02,1,2023-05-02T19:26:25.846675Z,2023-05-02T19:46:03.698442Z
CtYge13eBxN/Nc/PA5F+Ag==,B,2023-05-03,1,2023-05-03T06:44:27.420009Z,2023-05-03T07:06:12.629940Z
CtYge18xIV81N8qPBEF1Ag==,A,2023-05-02,1,2023-05-02T18:52:28.021704Z,2023-05-02T19:12:17.140812Z
CtYge1u50w+6p6Q9A99XAg==,A,2023-05-02,1,2023-05-02T09:48:28.872378Z,2023-05-02T10:21:57.598215Z
CtYge1wKvEy04lnqBRsoAg==,B,2023-05-03,1,2023-05-03T11:56:58.869335Z,2023-05-03T12:07:04.735546Z
CtYge1wlBwMYgdYqBdpHAg==,A,2023-05-03,1,2023-05-03T18:29:27.506463Z,2023-05-03T18:35:44.877810Z
CtYge2AGq3dtHWDaA8ZYAg==,A,2023-05-02,1,2023-05-02T04:58:56.673422Z,2023-05-02T06:40:18.586920Z
CtYge2E7GQptb5xjA8duAg==,B,2023-05-03,1,2023-05-03T16:10:40.672377Z,2023-05-03T16:45:07.573619Z
CtYge2E92vYS331SA7FtAg==,A,2023-05-02,1,2023-05-02T19:22:52.710336Z,2023-05-02T19:41:58.206067Z
CtYge2FAomEn/2E4BE5WAg==,A,2023-05-02,1,2023-05-02T06:45:08.273454Z,2023-05-02T06:50:18.713445Z
CtYge2FIe1clU3zwA9XJAg==,B,2023-05-02,1,2023-05-02T09:25:25.919050Z,2023-05-02T09:48:57.766307Z
CtYge2HqqJdhP4IcA131Ag==,A,2023-05-02,1,2023-05-02T13:56:40.473260Z,2023-05-02T14:46:48.866566Z
CtYge2J89W3AgDckA/tbAg==,B,2023-05-02,1,2023-05-02T07:20:46.556029Z,2023-05-02T07:35:25.192009Z
CtYge2JWnoFBJ8P9A5bMAg==,B,2023-05-02,1,2023-05-02T07:40:31.774655Z,2023-05-02T07:46:09.413517Z
CtYge2JqQ/BR9eosCK0lAg==,A,2023-05-03,1,2023-05-03T07:12:17.135632Z,2023-05-03T07:33:57.700218Z
CtYge2K+l9t0n4IAAzBXAg==,B,2023-05-02,1,2023-05-02T08:39:36.417798Z,2023-05-02T08:45:21.097051Z
CtYge2Lea5s4AWH4A0QTAg==,B,2023-05-02,1,2023-05-02T09:14:45.312194Z,2023-05-02T09:34:04.291135Z
CtYge2Mtg5VsR/vXA0VUAg==,B,2023-05-03,1,2023-05-03T12:01:05.939457Z,2023-05-03T12:08:59.775121Z
CtYge2N9XoJSchCFA3w8Ag==,B,2023-05-03,1,2023-05-03T04:42:13.620543Z,2023-05-03T05:07:54.280613Z
CtYge2NLsIVDX6IUA39lAg==,A,2023-05-02,1,2023-05-02T16:46:41.274517Z,2023-05-02T16:54:32.053257Z
CtYge2NyDp94AHIeA67cAg==,A,2023-05-02,1,2023-05-02T08:20:50.388891Z,2023-05-02T09:23:43.048151Z
CtYge2NyDp94AHIeA67cAg==,A,2023-05-03,2,2023-05-03T06:46:01.517308Z,2023-05-03T06:54:39.888479Z
CtYge2PsytZ1R044AzvdAg==,A,2023-05-01,1,2023-05-01T07:42:04.159835Z,2023-05-01T08:47:59.182031Z
CtYge2PsytZ1R044AzvdAg==,A,2023-05-02,2,2023-05-02T07:25:06.083280Z,2023-05-02T07:31:18.282166Z
CtYge2Q7xj44XrrpA38kAg==,A,2023-05-03,1,2023-05-03T18:30:29.871738Z,2023-05-03T19:32:22.126562Z
CtYge2ROpIuaH8E4BAFBAg==,B,2023-05-03,1,2023-05-03T17:03:10.822638Z,2023-05-03T17:24:08.790201Z
CtYge2RPXyq+1lNOA1fhAg==,B,2023-05-01,1,2023-05-01T06:41:57.701963Z,2023-05-01T06:51:02.878498Z
CtYge2RPtki+rlNMAxJBAg==,A,2023-05-01,1,2023-05-01T12:53:30.837723Z,2023-05-01T13:02:00.588727Z
CtYge2RPvKK+vlNNA0VqAg==,B,2023-05-01,1,2023-05-01T13:20:37.698962Z,2023-05-01T13:28:27.946613Z
CtYge2RQc1wfm+Z3AwafAg==,A,2023-05-02,1,2023-05-02T02:23:03.906856Z,2023-05-02T02:29:44.109956Z
CtYge2RQwAofy+Z6A4dxAg==,B,2023-05-02,1,2023-05-02T07:47:29.101847Z,2023-05-02T08:26:32.215606Z
CtYge2RRC0Yfy+Z6A+xXAg==,B,2023-05-02,1,2023-05-02T13:08:35.631850Z,2023-05-02T13:17:31.656853Z
CtYge2RSIFM1LHgJA3VeAg==,A,2023-05-03,1,2023-05-03T08:50:32.563515Z,2023-05-03T08:59:36.980892Z
CtYge2RSIFM1LHgJA3VeAg==,A,2023-05-03,2,2023-05-03T09:37:59.252042Z,2023-05-03T10:06:03.760742Z
CtYge2RSnt00nngIA3BeAg==,A,2023-05-03,1,2023-05-03T17:50:30.844321Z,2023-05-03T17:55:30.760516Z
CtYgeV++vF14fw7FDq1nAg==,A,2023-05-02,1,2023-05-02T19:22:07.893130Z,2023-05-02T19:36:19.845225Z
CtYgeV+2Dy6sLd9DDELFAg==,A,2023-05-02,1,2023-05-02T13:12:38.080818Z,2023-05-02T13:34:14.141483Z
CtYgeV+C+qATWPBcOiUnAg==,B,2023-05-02,1,2023-05-02T21:33:56.145678Z,2023-05-02T21:40:23.166727Z
CtYgeV+MmEhmnd+NLbDoAg==,B,2023-05-02,1,2023-05-02T08:11:17.992711Z,2023-05-02T08:42:20.867485Z
CtYgeV+NkT9iGwYXBRjjAg==,B,2023-05-03,1,2023-05-03T09:27:44.015915Z,2023-05-03T09:51:22.036370Z
CtYgeV+Qc1kAe52iBzPmAg==,B,2023-05-02,1,2023-05-02T19:23:13.856417Z,2023-05-02T19:47:08.142770Z
CtYgeV+Y+IPAoUehFK5gAg==,A,2023-05-02,1,2023-05-02T18:58:14.865341Z,2023-05-02T19:16:04.694549Z
CtYgeV+Ya5DAoUehCiC5Ag==,B,2023-05-01,1,2023-05-01T08:09:19.929578Z,2023-05-01T09:33:34.859843Z
CtYgeV+ZBPiop0ePAwqRAg==,A,2023-05-02,1,2023-05-02T11:14:39.877097Z,2023-05-02T11:39:21.274065Z
CtYgeV+d9Qg4JqQ3CCReAg==,B,2023-05-01,1,2023-05-01T15:52:52.030621Z,2023-05-01T16:05:45.507657Z
CtYgeV+ioAOUu9B+A9cSAg==,A,2023-05-02,1,2023-05-02T12:44:05.116586Z,2023-05-02T12:50:12.915674Z
CtYgeV+ledQIv0/7Bd2WAg==,B,2023-05-01,1,2023-05-01T09:51:40.537953Z,2023-05-01T10:02:47.386377Z
CtYgeV+pK5tegXrCBSXTAg==,B,2023-05-02,1,2023-05-02T03:04:31.888146Z,2023-05-02T03:09:59.734040Z
CtYgeV+pK5tegXrCBSXTAg==,B,2023-05-02,2,2023-05-02T09:05:28.258589Z,2023-05-02T09:21:14.780975Z
CtYgeV+tLqG7o+i8AxkdAg==,A,2023-05-02,1,2023-05-02T05:25:26.337066Z,2023-05-02T06:58:10.749957Z
CtYgeV+tpvwQ3wbeDRheAg==,A,2023-05-01,1,2023-05-01T09:53:40.046252Z,2023-05-01T10:13:01.120006Z
CtYgeV+ttqAP9wbdCFH2Ag==,A,2023-05-01,1,2023-05-01T16:45:34.671151Z,2023-05-01T16:57:11.921121Z
CtYgeV+wCFMKnW67HGkTAg==,A,2023-05-03,1,2023-05-03T16:04:59.841053Z,2023-05-03T16:27:46.024773Z
CtYgeV/1gzqrIrnIBRVeAg==,B,2023-05-02,1,2023-05-02T09:18:34.257664Z,2023-05-02T09:42:04.369075Z
CtYgeV/1gzqrIrnIBRVeAg==,B,2023-05-03,2,2023-05-03T06:45:23.213344Z,2023-05-03T07:35:47.719820Z
CtYgeV/1tA683tPFA0v2Ag==,A,2023-05-03,1,2023-05-03T12:56:03.097300Z,2023-05-03T13:04:45.165961Z
CtYgeV/59LXCRX1gKBHRAg==,A,2023-05-02,1,2023-05-02T07:16:01.976964Z,2023-05-02T07:45:03.712538Z
CtYgeV/A49GZz6cBAyasAg==,A,2023-05-01,1,2023-05-01T10:40:43.106021Z,2023-05-01T11:12:09.460492Z
CtYgeV/B6qGgf91CGG2SAg==,A,2023-05-02,1,2023-05-02T07:57:20.964409Z,2023-05-02T08:09:59.908043Z
CtYgeV/BV5igf91CDEx8Ag==,B,2023-05-01,1,2023-05-01T15:11:51.400982Z,2023-05-01T15:36:00.960957Z
CtYgeV/K3/dpe7xeCpluAg==,A,2023-05-03,1,2023-05-03T10:07:06.019664Z,2023-05-03T10:34:18.502664Z
CtYgeV/LVo1l0rxbBCpuAg==,A,2023-05-02,1,2023-05-02T22:56:36.665480Z,2023-05-02T23:25:29.576766Z
CtYgeV/R/JOCNe6pBKrRAg==,A,2023-05-03,1,2023-05-03T11:59:41.778994Z,2023-05-03T12:08:25.242318Z
CtYgeV/R/VOBRu6oA8KhAg==,A,2023-05-01,1,2023-05-01T11:01:45.777742Z,2023-05-01T11:10:10.309515Z
CtYgeV/TDGm9vfH2Fh/0Ag==,A,2023-05-02,1,2023-05-02T16:35:22.900084Z,2023-05-02T16:48:50.528270Z
CtYgeV/fPR6Gi+cqJ61lAg==,A,2023-05-03,1,2023-05-03T06:02:35.000433Z,2023-05-03T06:10:15.424592Z
CtYgeV/gE/WGi+cqOQBxAg==,B,2023-05-02,1,2023-05-02T22:32:18.362186Z,2023-05-02T22:47:04.147556Z
CtYgeV/gE/WGi+cqOQBxAg==,B,2023-05-04,2,2023-05-04T23:18:37.392197Z,2023-05-04T23:30:50.653933Z
CtYgeV/gE/WGi+cqOQBxAg==,B,2023-05-05,3,2023-05-05T03:28:45.785050Z,2023-05-05T03:44:29.409948Z
CtYgeV/hYA+QA+ylDIrxAg==,A,2023-05-03,1,2023-05-03T10:22:16.800837Z,2023-05-03T10:55:49.142378Z
CtYgeV/hn8uKM+ygA0pRAg==,B,2023-05-02,1,2023-05-02T08:12:35.531481Z,2023-05-02T08:22:36.211130Z
CtYgeV/jJXDAl9BPBKU9Ag==,B,2023-05-03,1,2023-05-03T14:33:24.922660Z,2023-05-03T14:43:22.835798Z
CtYgeV/rdBvA3dLqBlWGAg==,A,2023-05-02,1,2023-05-02T22:05:47.372283Z,2023-05-02T22:11:06.126496Z
CtYgeV/wU1Ey3bGjOJ1nAg==,A,2023-05-02,1,2023-05-02T06:51:32.089673Z,2023-05-02T07:15:35.825406Z
CtYgeV/wcV8yj7GhIEPaAg==,B,2023-05-01,1,2023-05-01T19:16:46.411250Z,2023-05-01T19:32:12.376936Z
CtYgeV/wlOoyj7GhI7IwAg==,A,2023-05-02,1,2023-05-02T15:53:56.422418Z,2023-05-02T16:53:36.430632Z
CtYgeV/wlOoyj7GhI7IwAg==,A,2023-05-08,2,2023-05-08T18:57:46.974276Z,2023-05-08T19:20:51.943476Z
CtYgeV09fqdiVbcjKEc9Ag==,A,2023-05-02,1,2023-05-02T13:47:17.898260Z,2023-05-02T14:18:48.730804Z
CtYgeV0JF70tA5eZBjxhAg==,A,2023-05-01,1,2023-05-01T13:01:57.182615Z,2023-05-01T13:11:30.856802Z
CtYgeV0PK25M7/wnGScoAg==,A,2023-05-01,1,2023-05-01T11:20:39.398941Z,2023-05-01T11:28:42.193625Z
CtYgeV0fbZ1RZbrPCkhpAg==,B,2023-05-01,1,2023-05-01T09:15:29.038393Z,2023-05-01T09:47:08.575137Z
CtYgeV1C6Sa/ftXBAwRuAg==,B,2023-05-03,1,2023-05-03T09:14:20.611977Z,2023-05-03T09:44:58.659882Z
CtYgeV1SaAKiC8rJEQ55Ag==,B,2023-05-02,1,2023-05-02T13:30:01.008149Z,2023-05-02T14:03:35.134923Z
CtYgeV1XnFUKn4/yBB1fAg==,B,2023-05-02,1,2023-05-02T17:37:48.063798Z,2023-05-02T17:48:22.513812Z
