user_id,install_date,onboarding,start_screen
976577b9,2019-10-21,test,control
3c14f6e1,2019-10-11,control,control
e41bf3e8,2019-10-05,control,test
a367062c,2019-10-06,test,control
38f0e525,2019-10-29,test,control
410c8e22,2019-10-22,test,test
9ac3028c,2019-10-24,control,test
1b1cf0f8,2019-10-22,control,control
c7784334,2019-10-20,control,control
06a9dea9,2019-10-02,control,test
f6330021,2019-10-14,control,control
d4f44d25,2019-10-20,control,test
8dbd64f1,2019-10-23,control,control
5922eb0a,2019-10-12,test,test
d3ba617b,2019-10-27,test,control
9e56352d,2019-10-08,test,control
445b4878,2019-10-18,test,test
b36e384b,2019-10-06,test,test
5f052096,2019-10-22,test,test
19342b8a,2019-10-02,control,test
c280c9a9,2019-10-13,control,control
0e9edb6d,2019-10-06,test,test
9f70bb07,2019-10-15,control,control
07a3cd26,2019-10-01,control,test
b86ab415,2019-10-18,control,control
ffe04114,2019-10-14,test,control
a8c5b1b4,2019-10-11,test,control
7e9a265a,2019-10-19,control,test
bcaa6919,2019-10-04,test,test
3b74acd0,2019-10-31,test,control
ae4327fa,2019-10-29,test,test
0aea1c5c,2019-10-10,control,test
3fccb525,2019-10-21,test,control
f162636f,2019-10-10,control,control
d9f6fa58,2019-10-27,test,test
19a70172,2019-10-27,test,control
65d25df9,2019-10-04,control,test
7b79dc5c,2019-10-14,control,control
f23596bd,2019-10-04,control,control
9928ecf4,2019-10-13,control,control
8c5865c0,2019-10-16,test,control
e730935c,2019-10-11,control,test
c91cf804,2019-10-14,control,test
31e9e5b3,2019-10-18,test,control
2185f98a,2019-10-29,control,test
37e62274,2019-10-18,control,control
11833fa9,2019-10-03,control,control
d60675c0,2019-10-23,control,test
6cd44e7b,2019-10-12,test,control
35117305,2019-10-30,control,test
d491b7e8,2019-10-26,test,control
e394a0f5,2019-10-23,test,control
ff3cfd38,2019-10-13,test,control
b7506a77,2019-10-28,test,test
c66c7c7e,2019-10-05,test,test
96f14664,2019-10-10,test,control
783715b8,2019-10-30,test,control
38abd9cf,2019-10-13,control,control
f59f90cf,2019-10-29,test,control
1e338772,2019-10-08,test,test
797f2462,2019-10-17,control,control
58439a24,2019-10-01,control,control
090f35a8,2019-10-12,control,control
9720af5c,2019-10-04,control,control
ba656c01,2019-10-23,test,control
f812e3ca,2019-10-26,control,test
99b27b7d,2019-10-25,control,control
939a722f,2019-10-13,control,test
8eab418b,2019-10-02,control,test
bb4f4635,2019-10-06,test,test
c4ab4658,2019-10-18,control,control
217e3a8d,2019-10-14,control,control
3667fe10,2019-10-05,control,control
52609c79,2019-10-19,test,control
dc26b3d0,2019-10-03,control,test
66b95e79,2019-10-20,control,control
7b97f25c,2019-10-09,control,test
7d9f9126,2019-10-20,control,control
02402ad2,2019-10-25,test,control
e6c1a17c,2019-10-06,control,test
dec87572,2019-10-07,test,test
6388fbe2,2019-10-10,control,control
45aebdbb,2019-10-29,test,test
d2fa845e,2019-10-08,test,control
00e8f04b,2019-10-05,test,control
bba002de,2019-10-26,control,control
c94a01d0,2019-10-04,test,test
9296381a,2019-10-18,test,test
4963e64c,2019-10-10,control,test
863f8860,2019-10-20,control,control
9f4047a6,2019-10-16,test,test
55e54dd3,2019-10-04,test,control
4d40dbf2,2019-10-01,test,control
743e1fc4,2019-10-13,test,control
522658a7,2019-10-19,control,test
a74556a0,2019-10-20,control,test
6df4e87d,2019-10-25,control,test
e5f853e9,2019-10-18,test,control
1ac2053f,2019-10-18,control,test
edd910de,2019-10-25,test,test
eafa9221,2019-10-06,control,control
8174733a,2019-10-27,control,test
0e6bb155,2019-10-27,control,control
913215c4,2019-10-16,test,control
8cd0fac6,2019-10-02,test,test
f8ab681f,2019-10-19,control,test
f8160d4d,2019-10-29,control,test
eb416d6a,2019-10-25,test,control
990f109c,2019-10-29,test,test
62c44e1a,2019-10-03,test,test
73fbbabe,2019-10-19,control,control
e44f40c9,2019-10-31,test,test
b408b723,2019-10-03,control,test
e36c6cc7,2019-10-29,test,test
a1b7a3ad,2019-10-10,control,control
ac1cbc88,2019-10-25,control,test
5e3381ff,2019-10-02,test,control
2d26ef93,2019-10-03,control,test
26b4d018,2019-10-12,control,test
97049315,2019-10-06,control,control
1a2ad7d4,2019-10-17,test,control
67a55732,2019-10-15,test,control
79c0c748,2019-10-16,test,test
0246bc32,2019-10-16,control,control
6061af58,2019-10-18,control,test
1b30518c,2019-10-23,test,test
9aa69fc8,2019-10-06,control,test
d9786316,2019-10-02,test,control
b3da4ab7,2019-10-02,test,control
77a316de,2019-10-09,test,test
7e48f536,2019-10-10,test,test
fe2f3beb,2019-10-31,control,test
968c1bdd,2019-10-24,test,test
aa2ddfa4,2019-10-26,test,control
d4e870c5,2019-10-23,test,test
1096d99e,2019-10-05,test,test
50801123,2019-10-07,control,control
52ee7277,2019-10-06,test,control
4800c222,2019-10-03,test,control
d209da4b,2019-10-28,test,test
e7312e20,2019-10-26,control,control
5ae99c48,2019-10-09,test,control
98395b16,2019-10-01,control,test
327118cf,2019-10-14,control,control
0a47754e,2019-10-27,control,control
dac8af97,2019-10-24,test,test
f143e97e,2019-10-29,control,test
80dd1a55,2019-10-25,test,test
a64c21f7,2019-10-04,control,test
b9a3217a,2019-10-06,control,test
0241cc7d,2019-10-12,control,test
e9639d67,2019-10-27,test,test
1d052c1c,2019-10-04,test,control
8556062d,2019-10-14,control,control
c018a134,2019-10-26,control,control
f5c6b93e,2019-10-12,control,test
9fb29e28,2019-10-21,test,test
61108b60,2019-10-21,control,control
420038b2,2019-10-21,test,test
21b9de66,2019-10-06,control,control
9831144b,2019-10-31,test,test
8f9be819,2019-10-12,test,control
25b2782c,2019-10-23,control,test
e83e0326,2019-10-12,control,control
2f382d3f,2019-10-28,control,test
785dd953,2019-10-21,test,test
9ee2f3cc,2019-10-08,control,test
113b4131,2019-10-02,test,control
39a1603c,2019-10-28,test,control
6d9d0d80,2019-10-12,control,test
038287f6,2019-10-06,control,control
b73b146c,2019-10-23,test,test
767eeb80,2019-10-20,control,test
5e079342,2019-10-16,control,test
1f886162,2019-10-01,test,test
e039e67c,2019-10-16,control,test
315d77ac,2019-10-25,control,control
43ff7511,2019-10-25,control,control
ccc68a38,2019-10-12,control,control
c53b5e41,2019-10-19,test,test
eb3307ea,2019-10-16,test,control
451ead66,2019-10-10,control,control
1d997dd1,2019-10-11,control,control
67aa3b8c,2019-10-19,control,test
f318cb37,2019-10-15,control,control
38eb0d92,2019-10-08,test,test
fae786b0,2019-10-18,control,test
324609c5,2019-10-22,test,control
b5c1192d,2019-10-23,test,control
74473969,2019-10-31,control,control
0a70bc57,2019-10-18,control,control
d9b7fef2,2019-10-16,test,control
69631460,2019-10-31,test,test
28a57d9a,2019-10-08,control,test
2a398ec3,2019-10-19,control,test
4efbe195,2019-10-24,test,test
b362ad7b,2019-10-03,test,control
e9c46e59,2019-10-05,control,control
9e3ac7a8,2019-10-15,test,control
1e578bb2,2019-10-24,control,control
313833e0,2019-10-23,control,control
0221bff7,2019-10-20,control,test
a787f45f,2019-10-27,test,test
c6cd9003,2019-10-09,control,test
09f22ac4,2019-10-24,control,control
a2e4f4f6,2019-10-02,control,test
92c40e98,2019-10-10,control,test
714ef6b6,2019-10-14,test,test
8b3ba1d0,2019-10-15,test,control
eab47128,2019-10-30,test,control
268e2b9e,2019-10-17,test,control
e774f718,2019-10-29,test,test
549519c4,2019-10-25,test,test
f7c8ff8a,2019-10-12,control,control
b4ebb7b6,2019-10-23,control,test
0eceddfe,2019-10-15,control,control
40e6d600,2019-10-29,test,control
0f62d500,2019-10-06,test,test
95ca8c3c,2019-10-08,control,control
4a4150ad,2019-10-11,control,control
f2b1f92f,2019-10-27,control,test
583c1101,2019-10-07,control,control
d219c0f6,2019-10-26,test,control
18a8ddd7,2019-10-17,control,test
4f9535a1,2019-10-24,control,control
c1b38c07,2019-10-23,test,control
046514bb,2019-10-02,test,test
1f95c1cf,2019-10-15,test,control
2b14da33,2019-10-28,test,test
4a43d9f9,2019-10-19,control,control
7206d528,2019-10-14,test,test
197bd50b,2019-10-07,control,control
e9f4f2c0,2019-10-16,control,test
f6147645,2019-10-25,control,test
218158ff,2019-10-10,control,test
f7cadc62,2019-10-12,control,test
d832fe0f,2019-10-28,test,control
100a5572,2019-10-20,test,test
57918e7b,2019-10-05,test,control
6fe96933,2019-10-26,control,test
5cbe8d02,2019-10-26,test,test
4f07a3d9,2019-10-21,control,test
d957ec4a,2019-10-17,test,test
3ba3f290,2019-10-03,test,control
eed7a8a1,2019-10-23,control,control
e29f38d6,2019-10-20,control,test
de513e92,2019-10-01,control,test
a2559f5e,2019-10-26,test,control
82062578,2019-10-01,control,control
a3a0b057,2019-10-01,test,test
2a59cf5b,2019-10-05,test,control
186c6875,2019-10-08,test,control
9c42c713,2019-10-07,control,control
274578cc,2019-10-01,control,test
9f9d18b6,2019-10-23,test,test
bccfa282,2019-10-17,control,test
47990d5f,2019-10-04,test,control
9e919ca1,2019-10-10,test,test
746c9f90,2019-10-06,test,test
9237136c,2019-10-30,test,test
7a79f191,2019-10-11,test,control
2be4c2c6,2019-10-22,control,test
c17e8076,2019-10-23,test,test
c6912ff9,2019-10-20,control,control
0529fe51,2019-10-17,test,test
ced7ebfa,2019-10-03,test,test
9fbc44d8,2019-10-24,control,control
da2516f1,2019-10-30,control,test
23fb8be9,2019-10-20,control,test
60b7e396,2019-10-15,test,control
890d63d0,2019-10-27,test,test
26810534,2019-10-15,control,control
279c7dfa,2019-10-27,control,control
2d98ef3c,2019-10-05,test,control
fc09f807,2019-10-21,test,control
574b139a,2019-10-08,control,test
7ca50c2d,2019-10-23,test,control
66f133a2,2019-10-05,control,control
58635fcd,2019-10-07,test,control
76e666ea,2019-10-21,test,test
844016fb,2019-10-03,control,control
a6af61aa,2019-10-26,control,test
cbd64aa4,2019-10-18,test,test
12f5cc8f,2019-10-28,control,test
ac813abf,2019-10-29,test,control
a826605f,2019-10-25,control,control
4b13a1a2,2019-10-29,test,control
6f0f9266,2019-10-08,test,control
63d8231a,2019-10-04,control,control
1cdd40c1,2019-10-15,test,test
feef0593,2019-10-18,test,control
52c8cedd,2019-10-20,control,test
d29b089e,2019-10-02,control,control
07057676,2019-10-22,control,control
8d252a6f,2019-10-19,control,test
41417b74,2019-10-09,test,test
7cb38545,2019-10-15,test,control
a8fb2c59,2019-10-04,test,control
68673bab,2019-10-17,test,control
b3947a3e,2019-10-01,test,control
d8e5d16c,2019-10-09,control,control
af15bd50,2019-10-02,control,control
84500f72,2019-10-10,control,test
da5f5487,2019-10-06,test,test
d9164501,2019-10-03,control,test
59e9793e,2019-10-27,test,control
9298eee0,2019-10-30,control,control
43011711,2019-10-15,test,test
99a2c905,2019-10-02,test,test
7fc0d27c,2019-10-21,control,control
0414c674,2019-10-10,control,control
28114436,2019-10-15,test,control
83fd5329,2019-10-29,test,test
fb2be4cf,2019-10-05,test,test
f87db1ca,2019-10-08,control,control
fb91284e,2019-10-06,test,test
352dfca7,2019-10-31,control,control
e6cc6369,2019-10-24,test,control
900209a1,2019-10-09,test,control
7ffbb4e6,2019-10-01,test,control
07df5545,2019-10-20,test,test
6131708a,2019-10-06,test,test
7601ef51,2019-10-06,test,test
e0e4f1a2,2019-10-21,control,test
4e0c64f9,2019-10-02,test,control
1891ef8b,2019-10-20,test,control
38727b05,2019-10-29,control,control
a395cf81,2019-10-08,test,test
d11b705c,2019-10-01,control,control
731e9d7d,2019-10-31,control,control
057146e3,2019-10-13,test,control
a1c6b995,2019-10-19,test,control
496f0174,2019-10-25,test,test
6b9e06ca,2019-10-09,test,control
4db99abc,2019-10-24,control,control
c9c0d590,2019-10-24,control,test
be4d0d64,2019-10-05,test,test
8023b57c,2019-10-07,control,test
d9eaa628,2019-10-17,test,test
6f6d40b3,2019-10-04,test,test
5b0361d5,2019-10-17,control,control
66d98044,2019-10-16,test,test
083c5f18,2019-10-12,control,control
9ad15963,2019-10-01,control,control
bcdb9d32,2019-10-31,control,control
5caabde4,2019-10-21,control,control
0c74d87c,2019-10-04,control,test
40e83757,2019-10-11,test,test
0e533ef1,2019-10-20,test,test
1288d593,2019-10-02,test,control
1146fd9b,2019-10-27,control,test
fdfe99ab,2019-10-30,control,test
1b3cb4ad,2019-10-06,test,test
2c874f05,2019-10-23,test,test
ac11614f,2019-10-08,control,control
d42ae78b,2019-10-08,test,control
b5f55e02,2019-10-22,control,test
52a4a1f7,2019-10-14,test,control
85ed9e4d,2019-10-26,control,test
404f4a4a,2019-10-17,control,control
50abed90,2019-10-30,test,test
d4c02b36,2019-10-08,test,test
d03b88ec,2019-10-02,control,control
ca1e3b63,2019-10-08,test,control
3599ca02,2019-10-12,test,control
4ee78e47,2019-10-25,control,test
6e18c93c,2019-10-28,test,control
90f40a05,2019-10-16,control,test
47e970b2,2019-10-17,control,test
a6fa7ef9,2019-10-13,test,test
217bbd28,2019-10-12,control,test
fdd1189f,2019-10-09,test,control
908bc6dd,2019-10-31,control,control
b5722ab1,2019-10-29,control,control
ef76e4c4,2019-10-08,control,control
1d07e434,2019-10-03,control,test
61604216,2019-10-18,test,control
efa2d821,2019-10-31,control,test
a2f0f07d,2019-10-20,test,control
c6e245cc,2019-10-15,test,test
608a27ec,2019-10-17,control,control
11b37171,2019-10-03,test,control
63c2d820,2019-10-31,control,control
ac82ff35,2019-10-11,control,control
769f2f88,2019-10-08,control,test
1a668680,2019-10-31,test,control
eaba84e9,2019-10-27,control,control
16e3ff79,2019-10-30,test,control
63c6d53e,2019-10-16,test,control
83f0daf8,2019-10-15,control,test
ebd51ef4,2019-10-21,control,test
a31fc1d9,2019-10-05,control,test
65085776,2019-10-21,control,test
3cf73a2b,2019-10-18,control,test
b118605b,2019-10-25,test,control
aa71bbb4,2019-10-14,test,test
a4ccdf12,2019-10-11,test,test
91b4efc0,2019-10-19,test,control
96433a5f,2019-10-12,control,control
923e12da,2019-10-17,control,test
8c7f2d74,2019-10-04,control,control
0f6363e4,2019-10-15,test,test
3653fa97,2019-10-30,control,control
7557814e,2019-10-17,test,test
d7257d78,2019-10-04,test,control
6d05dfaa,2019-10-10,test,test
0c589975,2019-10-10,test,control
21760042,2019-10-02,test,control
c38cab90,2019-10-07,test,test
5fa54dde,2019-10-11,control,test
13bc64fa,2019-10-17,test,control
b4be14d9,2019-10-29,control,control
5311f21e,2019-10-20,control,control
72d3e2e2,2019-10-29,test,test
0e4d2018,2019-10-12,control,control
43d9d357,2019-10-13,control,test
3aeec995,2019-10-23,test,control
ed723b39,2019-10-05,test,test
ba16c583,2019-10-23,test,control
0b1494e7,2019-10-20,control,test
56c70c8a,2019-10-13,test,test
24a93b02,2019-10-03,test,test
b2c54562,2019-10-11,control,test
2290b302,2019-10-17,control,control
09d4e982,2019-10-24,control,test
82e0b1c2,2019-10-26,control,control
f1b3c73a,2019-10-11,control,test
1fc14c07,2019-10-27,test,test
2070ba5b,2019-10-22,test,test
6169b857,2019-10-07,control,test
dd9db3bc,2019-10-03,control,control
b80ea1ac,2019-10-14,test,control
42c2fcdf,2019-10-21,control,control
37287c57,2019-10-16,test,control
9117994c,2019-10-07,control,control
b66e0beb,2019-10-09,control,control
9e8c2245,2019-10-15,test,control
46639937,2019-10-02,test,control
188ea395,2019-10-19,test,test
84210fc7,2019-10-22,control,control
5f6be3c6,2019-10-27,control,test
aef2d9d6,2019-10-27,test,control
edf95513,2019-10-11,control,test
44263a53,2019-10-09,test,test
a86ca300,2019-10-19,control,control
898bec64,2019-10-22,control,test
923fb58e,2019-10-16,control,control
2ca3d5b2,2019-10-27,test,control
6e2a13f8,2019-10-10,control,test
6a84cb1b,2019-10-10,control,control
a6d16fab,2019-10-07,control,control
99cc0924,2019-10-17,control,test
04a9c617,2019-10-08,test,test
50b71853,2019-10-09,test,control
70dbcb70,2019-10-31,control,control
3b9057ae,2019-10-23,control,control
eaa6d615,2019-10-06,control,control
c5de3f36,2019-10-04,control,control
924ecb00,2019-10-30,test,control
d4d4bae1,2019-10-06,test,control
c88a1da0,2019-10-11,test,control
85aa7ab6,2019-10-21,control,control
62aa1d2b,2019-10-02,control,test
0dcf6f16,2019-10-16,control,test
2f553070,2019-10-20,test,control
09d7dab9,2019-10-16,test,control
b4f2676c,2019-10-23,control,control
491e205b,2019-10-23,test,test
915bd70a,2019-10-04,test,control
b5824eb2,2019-10-25,control,test
330e5380,2019-10-06,test,control
127cb144,2019-10-15,test,test
40a955a3,2019-10-14,test,test
6b6368d7,2019-10-13,control,control
b3789f8c,2019-10-02,control,test
bfaaba0b,2019-10-12,control,control
0604124d,2019-10-15,test,control
3dfa83f7,2019-10-13,test,test
6fa17468,2019-10-14,control,test
ed54129d,2019-10-26,control,control
cfc63bd7,2019-10-15,test,test
8fccf30c,2019-10-17,control,control
9b5be5d5,2019-10-15,test,test
ab9ade39,2019-10-01,control,test
a0c1ec41,2019-10-27,test,control
845cda8d,2019-10-02,test,control
d0eac6c1,2019-10-23,control,control
413a4e33,2019-10-22,test,control
7a3cb0d9,2019-10-08,control,test
17f9597a,2019-10-04,control,test
4482513a,2019-10-21,control,control
3c811abf,2019-10-02,control,control
bc08b80f,2019-10-11,control,test
3e26f477,2019-10-18,control,control
a7ae6e89,2019-10-29,control,test
402883d5,2019-10-21,test,test
5ec7c594,2019-10-19,control,control
f8ebb3fa,2019-10-21,test,control
8445f447,2019-10-18,control,control
f00ab17e,2019-10-08,control,test
0029961d,2019-10-09,test,control
9d027699,2019-10-15,test,test
8471b01c,2019-10-29,test,control
768c2c1c,2019-10-01,control,test
c52735d1,2019-10-17,control,control
888de4e3,2019-10-16,control,control
effa2725,2019-10-16,control,test
6e02c7b0,2019-10-06,test,control
1b05d465,2019-10-08,control,test
7a7ea951,2019-10-11,control,control
f5de51d7,2019-10-21,control,control
71b833fa,2019-10-28,control,control
c2a82ee1,2019-10-12,test,test
44e4fb8c,2019-10-15,control,control
3fdc4b6f,2019-10-02,test,test
5c0edb33,2019-10-04,control,test
490fe431,2019-10-12,control,control
524666c1,2019-10-10,control,control
52b656ab,2019-10-15,control,control
c04f8f22,2019-10-02,test,test
dd01a952,2019-10-26,control,test
a22241bf,2019-10-19,control,control
8989299b,2019-10-21,test,test
06af0e2a,2019-10-02,test,test
3a4f4621,2019-10-13,control,test
d8299f9d,2019-10-04,test,control
bb17d1de,2019-10-13,control,control
6f5b54b0,2019-10-22,test,test
7cb28212,2019-10-29,test,control
2d76e87d,2019-10-21,control,test
cf5ff7d7,2019-10-03,control,test
d3b3502c,2019-10-11,test,test
d83c490a,2019-10-09,test,test
ad14c801,2019-10-05,control,test
513ae44f,2019-10-23,control,test
67c15f3c,2019-10-31,test,control
b8c9a1ee,2019-10-13,test,control
3adefafe,2019-10-08,control,control
2410e5a7,2019-10-29,test,control
5faa68b1,2019-10-17,control,test
d755a5a9,2019-10-28,test,test
f216ebd3,2019-10-04,control,test
43570642,2019-10-25,test,control
f930ad30,2019-10-29,test,test
765ad059,2019-10-10,test,test
76f312de,2019-10-06,test,control
31511152,2019-10-10,control,test
2a0e5e7f,2019-10-16,control,control
68922ce4,2019-10-14,test,test
10bc80c4,2019-10-14,control,test
365454cc,2019-10-22,control,test
449fc8a3,2019-10-18,test,control
c91bb9ba,2019-10-31,control,control
5f3e863b,2019-10-26,control,test
4cb42eda,2019-10-06,test,control
b0acadff,2019-10-20,test,test
d2313f58,2019-10-08,control,control
cc801319,2019-10-06,control,control
2f32f427,2019-10-18,control,test
c02009f8,2019-10-03,control,control
